Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 06/29/21  18:59:31.191,,BSYS,0082-3,,SCS0118,SCS0118,SCS0118  IOM Recover FIO NODE 02 SLOT 03
 06/29/21  18:59:31.191,,BSYS,0082-3,,SCS0118,SCS0118,SCS0118  IOM Recover FIO NODE 02 SLOT 02
 06/29/21  18:59:31.191,,BSYS,0082-3,,SCS0118,SCS0118,SCS0118  IOM Recover FIO NODE 02 SLOT 01
 06/29/21  17:32:18.641,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 03 SLOT 04 Error= 3BFF
 06/29/21  17:32:18.534,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 03 SLOT 04
 06/29/21  17:32:09.291,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 03 SLOT 03 Error= 3BFF
 06/29/21  17:32:09.216,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 03 SLOT 03
 06/29/21  17:31:58.641,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 03 SLOT 02 Error= 3BFF
 06/29/21  17:31:58.545,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 03 SLOT 02
 06/29/21  17:31:46.891,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 03 SLOT 01 Error= 3BFF
 06/29/21  17:31:46.784,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 03 SLOT 01
 06/29/21  17:31:21.791,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 05 Error= 3BFF
 06/29/21  17:31:21.738,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 05
 06/29/21  17:31:12.541,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 04 Error= 3BFF
 06/29/21  17:31:12.432,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 04
 06/29/21  17:31:00.541,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 03 Error= 3BFF
 06/29/21  17:31:00.467,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 03
 06/29/21  17:30:48.991,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 02 Error= 3BFF
 06/29/21  17:30:48.970,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 02
 06/29/21  17:29:13.841,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 03 SLOT 01 Error= 3BFF
 06/29/21  17:29:13.739,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 03 SLOT 01
 06/29/21  17:28:49.091,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 01 Error= 3BFF
 06/29/21  17:28:48.996,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 01
 06/29/21  17:06:09.441,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.2
 06/29/21  17:06:09.441,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS RIGHT
 06/29/21  17:06:09.441,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 02 SBS RIGHT
 06/29/21  17:06:05.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:06:05.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:06:01.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:06:00.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:51.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:50.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:50.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:49.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:47.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:47.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:42.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:05:41.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  17:05:41.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:41.691,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  17:05:41.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:05:41.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:40.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:05:40.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:05:34.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:34.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:29.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  17:05:29.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:05:29.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:29.691,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  17:05:29.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:28.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:05:27.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:05:26.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:05:20.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:05:19.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:05:18.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:18.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:17.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:16.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:13.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:13.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:03.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:03.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:05:01.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:05:00.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:04:56.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:04:55.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:04:35.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:04:34.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:04:33.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:04:32.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:04:16.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:04:15.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:04:08.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:04:07.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:04:05.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:04:05.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:04:00.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:04:00.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:55.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:03:55.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:53.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:03:52.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:48.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:03:47.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:39.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:03:39.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:33.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  17:03:32.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  17:03:32.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  17:03:32.441,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  17:03:32.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  17:03:32.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  17:03:14.941,,BSYS,0063-2,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.2
 06/29/21  17:03:14.941,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 03 SBS RIGHT
 06/29/21  17:03:14.941,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 02 SBS RIGHT
 06/29/21  16:57:40.441,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 02 SBS RIGHT
 06/29/21  16:56:51.441,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.2
 06/29/21  16:56:51.441,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS RIGHT
 06/29/21  16:56:48.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:47.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:45.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:56:44.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:56:42.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:56:42.691,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  16:56:42.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:41.941,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  16:56:41.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:56:40.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:37.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:36.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:35.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:56:35.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:56:34.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:56:33.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:56:27.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:56:27.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:56:17.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:17.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:14.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:13.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:09.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:08.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:56:03.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:56:02.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:55:57.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:55:56.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:55:56.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:55.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:54.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:53.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:53.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:52.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:35.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:34.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:31.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:31.192,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:25.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:24.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:21.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:19.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:18.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:18.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:16.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:55:15.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:55:11.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:55:10.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:55:06.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:55:05.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:55:04.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:55:04.441,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  16:55:04.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:55:04.191,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  16:55:04.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:55:02.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:56.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:55.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:54.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  16:54:54.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:54:54.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:54.691,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  16:54:54.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:53.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.1
 06/29/21  16:54:53.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:53.191,,BSYS,0063-1,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.1
 06/29/21  16:54:53.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:53.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:44.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:43.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:42.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:41.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:39.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:38.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:37.441,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:54:36.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:33.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:32.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:32.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:54:31.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:29.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:29.441,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:28.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:54:27.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:24.691,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:23.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:23.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 03
 06/29/21  16:54:22.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 03
 06/29/21  16:54:16.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:16.691,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:11.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  16:54:11.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  16:54:10.441,,BSYS,0063-2,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.2
 06/29/21  16:54:10.441,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 03 SBS RIGHT
 06/29/21  16:53:32.941,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 02 SBS RIGHT
 06/29/21  16:39:28.941,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS RIGHT
 06/29/21  16:38:55.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.2
 06/29/21  16:38:55.941,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 02 SBS RIGHT
 06/29/21  16:37:41.691,,BSYS,0063-2,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.2
 06/29/21  16:37:41.691,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 02 SBS RIGHT
 06/29/21  16:35:20.691,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 03 SBS RIGHT
 06/29/21  16:07:54.591,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 02 Error= 3BFF
 06/29/21  16:07:54.505,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 02
 06/29/21  16:07:38.892,,BSYS,0477-2,,SCS0118,SCS0118,SCS0118  IOM Download Error FIO NODE 02 SLOT 01 Error= 3BFF
 06/29/21  16:07:38.836,,BSYS,0475-4,,SCS0118,SCS0118,SCS0118  IOM Download Start FIO NODE 02 SLOT 01
 06/29/21  15:53:26.691,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS RIGHT
 06/29/21  15:52:53.941,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.2
 06/29/21  15:52:53.941,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 02 SBS RIGHT
 06/29/21  15:50:33.941,,BSYS,0063-2,,SCS0118,SCS0118,SCS0118  FIO-BUS Fail    FIO BUS No.2
 06/29/21  15:50:33.941,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 02 SBS RIGHT
 06/29/21  15:49:51.941,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 03 SBS RIGHT
 06/29/21  15:45:45.941,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 02 SBS RIGHT
 06/29/21  15:45:12.941,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS LEFT
 06/29/21  15:45:11.191,,BSYS,0065-2,,SCS0118,SCS0118,SCS0118  SBS Fail    FIO NODE 03 SBS LEFT
 06/29/21  15:45:00.191,,BSYS,0064-3,,SCS0118,SCS0118,SCS0118  FIO-BUS Recover FIO BUS No.2
 06/29/21  15:45:00.191,,BSYS,0066-3,,SCS0118,SCS0118,SCS0118  SBS Recover FIO NODE 03 SBS RIGHT
 06/29/21  15:44:59.941,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  15:44:59.191,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
 06/29/21  15:44:55.191,,BSYS,0088-3,,SCS0118,SCS0118,SCS0118  NODE Recover FIO NODE 02
 06/29/21  15:44:54.941,,BSYS,0087-1,,SCS0118,SCS0118,SCS0118  NODE Fail    FIO NODE 02
